kw1	kw2	inv_edge_weight	pg	iteration	R1C1	edge_weight	crit_p
phthalazines/administration & dosage	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	dextran sulfate/adverse effects	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	colonic neoplasms/drug therapy	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	dextran sulfate/adverse effects	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colonic neoplasms/drug therapy	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
dextran sulfate/adverse effects	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
dextran sulfate/adverse effects	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
dextran sulfate/adverse effects	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
dextran sulfate/adverse effects	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
dextran sulfate/adverse effects	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
poly(adp-ribose) polymerase inhibitors/administration & dosage	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
poly(adp-ribose) polymerase inhibitors/administration & dosage	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
poly(adp-ribose) polymerase inhibitors/administration & dosage	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
poly(adp-ribose) polymerase inhibitors/administration & dosage	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
piperazines/administration & dosage	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
piperazines/administration & dosage	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
piperazines/administration & dosage	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
ARG1	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
ARG1	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
PARP1	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
nephritis/chemically induced	nivolumab/therapeutic use	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nephritis/chemically induced	carcinoma renal cell/drug therapy	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
nephritis/chemically induced	diabetes mellitus type 1/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	exanthema/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	bevacizumab/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	fatigue/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	pruritus/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
nephritis/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
nivolumab/therapeutic use	diabetes mellitus type 1/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	exanthema/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	bevacizumab/administration & dosage	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	fatigue/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	pruritus/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	adrenal insufficiency/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	axitinib/administration & dosage	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	hypophysitis/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	myocarditis/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	hepatitis autoimmune/etiology	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
nivolumab/therapeutic use	myasthenia gravis/chemically induced	0.8301902991225216	0.00299295859196	0	1	0.021505376344086	0.0058034197088005
carcinoma renal cell/drug therapy	diabetes mellitus type 1/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	exanthema/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	bevacizumab/administration & dosage	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	fatigue/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	pruritus/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	adrenal insufficiency/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	axitinib/administration & dosage	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	proton pump inhibitors/adverse effects	0.8301902991225216	3.618567667729167e-10	0	1	0.021505376344086	3.711950059154435e-09
carcinoma renal cell/drug therapy	hypophysitis/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	myocarditis/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	hepatitis autoimmune/etiology	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	myasthenia gravis/chemically induced	0.8301902991225216	0.0012219719371479	0	1	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	ipilimumab/therapeutic use	0.5846350039324011	3.414059531747782e-07	0	2	0.0007012622720897	2.1932746082743324e-06
diabetes mellitus type 1/chemically induced	exanthema/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	bevacizumab/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	fatigue/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	pruritus/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
exanthema/chemically induced	bevacizumab/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	fatigue/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	pruritus/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
exanthema/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
bevacizumab/administration & dosage	fatigue/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	pruritus/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
fatigue/chemically induced	pruritus/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
fatigue/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
pruritus/chemically induced	adrenal insufficiency/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
pruritus/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
adrenal insufficiency/chemically induced	axitinib/administration & dosage	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
adrenal insufficiency/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
axitinib/administration & dosage	hypophysitis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
hypophysitis/chemically induced	angiogenesis inhibitors/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
angiogenesis inhibitors/therapeutic use	myocarditis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
myocarditis/chemically induced	hepatitis autoimmune/etiology	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
myocarditis/chemically induced	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
myocarditis/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
hepatitis autoimmune/etiology	myasthenia gravis/chemically induced	0.8301902991225216	0.0002334339983105	0	1	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
myasthenia gravis/chemically induced	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.032258064516129	0.0067591691408641
ipilimumab/therapeutic use	pneumonia/chemically induced	0.5846350039324011	2.193543423523181e-05	0	2	0.0020883744586409	8.238741834807539e-05
ipilimumab/therapeutic use	proton pump inhibitors/adverse effects	0.8301902991225216	1.4077731091965973e-08	0	1	0.032258064516129	9.948263304989288e-08
ipilimumab/therapeutic use	carcinoma non-small-cell lung/drug therapy	0.8301902991225216	7.1540639148715e-05	0	1	0.0638148667601683	0.0002585218551055
CD8A	colitis ulcerative/immunology	0.5846350039324011	0.0013552885133465	0	2	0.0023375409069658	0.0029452055620332
CD8A	cd8-positive t-lymphocytes/drug effects	0.5846350039324011	0.0013552885133465	0	2	0.0023375409069658	0.0029452055620332
CD8A	phenotype	0.5846350039324011	0.0013552885133465	0	2	0.0023375409069658	0.0029452055620332
CD8A	CD4	0.5846350039324011	0.0002095106790775	0	2	0.0023375409069658	0.0005814517869145
CD8A	CD68	0.5846350039324011	0.0002095106790775	0	2	0.0023375409069658	0.0005814517869145
colitis ulcerative/immunology	pyrimidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
colitis ulcerative/immunology	piperidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
colitis ulcerative/immunology	macrophages/drug effects	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
colitis ulcerative/immunology	interferon-gamma/metabolism	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
colitis ulcerative/immunology	immunologic memory/drug effects	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
colitis ulcerative/immunology	crohn disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
colitis ulcerative/immunology	graft vs host disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
colitis ulcerative/immunology	cd8-positive t-lymphocytes/drug effects	0.5846350039324011	1.4021638738981324e-08	0	2	0.0002337540906965	9.948263304989288e-08
colitis ulcerative/immunology	phenotype	0.5846350039324011	1.4021638738981324e-08	0	2	0.0002337540906965	9.948263304989288e-08
colitis ulcerative/immunology	CD4	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
colitis ulcerative/immunology	CD68	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
cd8-positive t-lymphocytes/drug effects	pyrimidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
cd8-positive t-lymphocytes/drug effects	piperidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
cd8-positive t-lymphocytes/drug effects	macrophages/drug effects	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
cd8-positive t-lymphocytes/drug effects	interferon-gamma/metabolism	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
cd8-positive t-lymphocytes/drug effects	immunologic memory/drug effects	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
cd8-positive t-lymphocytes/drug effects	crohn disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
cd8-positive t-lymphocytes/drug effects	graft vs host disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
cd8-positive t-lymphocytes/drug effects	phenotype	0.5846350039324011	1.4021638738981324e-08	0	2	0.0002337540906965	9.948263304989288e-08
cd8-positive t-lymphocytes/drug effects	CD4	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
cd8-positive t-lymphocytes/drug effects	CD68	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
phenotype	pyrimidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
phenotype	piperidines/therapeutic use	0.8301902991225216	0.0022342109308476	0	1	0.0427769985974754	0.0044825178297132
phenotype	macrophages/drug effects	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
phenotype	interferon-gamma/metabolism	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
phenotype	immunologic memory/drug effects	0.8301902991225216	0.000124270133592	0	1	0.021505376344086	0.0003619960532727
phenotype	crohn disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
phenotype	graft vs host disease/immunology	0.8301902991225216	1.095585194110793e-05	0	1	0.021505376344086	4.301186317620151e-05
phenotype	CD4	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
phenotype	CD68	0.8301902991225216	0.0012219719371479	0	1	0.0427769985974754	0.0026891839170452
CD4	macrophages/drug effects	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
CD4	crohn disease/immunology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
CD4	graft vs host disease/immunology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
CD4	CD68	0.5846350039324011	1.8818280267396406e-13	0	2	0.0002337540906965	2.992106562516028e-12
CD68	macrophages/drug effects	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
CD68	crohn disease/immunology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
CD68	graft vs host disease/immunology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
pneumonia/chemically induced	carcinoma non-small-cell lung/drug therapy	0.8301902991225216	0.0002123977946096	0	1	0.0638148667601683	0.0005814517869145
pneumonia/chemically induced	dose-response relationship drug	0.8301902991225216	0.0019308727447	0	1	0.0638148667601683	0.0040050466235307
dose-response relationship drug	steroids/therapeutic use	0.8301902991225216	2.0925394750292978e-10	0	1	0.0427769985974754	2.181729682161694e-09
protein kinase inhibitors/therapeutic use	pyrimidines/therapeutic use	0.8301902991225216	1.4077731091965973e-08	0	1	0.021505376344086	9.948263304989288e-08
protein kinase inhibitors/therapeutic use	piperidines/therapeutic use	0.8301902991225216	1.4077731091965973e-08	0	1	0.021505376344086	9.948263304989288e-08
disease susceptibility	postoperative complications	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
pyrimidines/therapeutic use	piperidines/therapeutic use	0.5846350039324011	4.544509213388892e-11	0	2	0.0002337540906965	4.983289413302303e-10
pyrimidines/therapeutic use	interferon-gamma/metabolism	0.8301902991225216	3.675433327188227e-05	0	1	0.021505376344086	0.0001340865542691
pyrimidines/therapeutic use	immunologic memory/drug effects	0.8301902991225216	3.675433327188227e-05	0	1	0.021505376344086	0.0001340865542691
piperidines/therapeutic use	immunologic memory/drug effects	0.8301902991225216	3.675433327188227e-05	0	1	0.021505376344086	0.0001340865542691
piperidines/therapeutic use	interferon-gamma/metabolism	0.8301902991225216	3.675433327188227e-05	0	1	0.021505376344086	0.0001340865542691
interferon-gamma/metabolism	immunologic memory/drug effects	0.8301902991225216	2.572653080568088e-07	0	1	0.010752688172043	1.663939687364038e-06
melanoma/genetics	receptors cxcr6/genetics	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	gene expression regulation/genetics	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	receptors cxcr3/genetics	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	cd8-positive t-lymphocytes/cytology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	myeloid cells/cytology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	ctla-4 antigen/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	colitis/drug therapy	0.8301902991225216	0.0004982368131516	0	1	0.032258064516129	0.0011838553418347
melanoma/genetics	receptors antigen t-cell/genetics	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
melanoma/genetics	t-lymphocytes regulatory/cytology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
