kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
gastritis/complications	glucocorticoids/therapeutic use	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
gastritis/complications	neoplasms/drug therapy	0.0046517769353922	0.008650672897396	0.129032258064516	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	HAVCR2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL15	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal neoplasms/drug therapy	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gastrointestinal tract/metabolism	immune checkpoint inhibitors/pharmacology	2.36599509539914e-07	1.53548253129985e-06	0.043010752688172	0.830190299122522	1	0
gastrointestinal tract/metabolism	inflammatory bowel diseases	1.95732319241415e-13	3.011752138005e-12	0.021505376344086	0.830190299122522	1	0
gastrointestinal tract/metabolism	programmed cell death 1 receptor/metabolism	0	0	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	ht29 cells	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	IL17A	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
gene expression regulation neoplastic	interleukin-17/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	lymphocytes tumor-infiltrating/metabolism	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	micrornas/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation neoplastic	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	inflammation/drug therapy	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
gene expression regulation/genetics	melanoma/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	multigene family	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gene expression regulation/genetics	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
gentian violet	inflammation	0	0	0.010752688172043	0.830190299122522	1	0
glucocorticoids	IL17A	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
glucocorticoids	IL6	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
glucocorticoids	nivolumab/therapeutic use	1.91866149846787e-05	7.23479474125828e-05	0.021505376344086	0.830190299122522	1	0
glucocorticoids/pharmacology	immunosuppressive agents/pharmacology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
glucocorticoids/pharmacology	infliximab/adverse effects	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
glucocorticoids/pharmacology	intestinal mucosa/diagnostic imaging	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
glucocorticoids/pharmacology	melanoma/drug therapy	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
glucocorticoids/pharmacology	mucositis/chemically induced	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
glucocorticoids/pharmacology	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
glucocorticoids/therapeutic use	neoplasms/drug therapy	0.0046517769353922	0.008650672897396	0.129032258064516	0.830190299122522	1	0
graft vs host disease/immunology	macrophages/drug effects	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
graft vs host disease/immunology	phenotype	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
growth inhibitors/therapeutic use	immune checkpoint inhibitors/therapeutic use	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
growth inhibitors/therapeutic use	lymphocytes tumor-infiltrating/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
growth inhibitors/therapeutic use	MTOR	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
growth inhibitors/therapeutic use	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
growth inhibitors/therapeutic use	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
hashimoto disease/chemically induced	nivolumab/adverse effects	0.0036027646835737	0.0067591691408641	0.129032258064516	0.830190299122522	1	0
hashimoto disease/chemically induced	paclitaxel/therapeutic use	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
hashimoto disease/chemically induced	SNCA	2.03116920582946e-06	1.16731049539838e-05	0.032258064516129	0.830190299122522	1	0
hashimoto disease/chemically induced	squamous cell carcinoma of head and neck/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
hashimoto disease/chemically induced	tongue neoplasms/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
HAVCR2	IL15	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
HAVCR2	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
HAVCR2	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
HAVCR2	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
HAVCR2	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
HAVCR2	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
HAVCR2	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
HAVCR2	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
hepatitis autoimmune/etiology	hypophysitis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hepatitis autoimmune/etiology	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
hepatitis autoimmune/etiology	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hepatitis autoimmune/etiology	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hepatitis autoimmune/etiology	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hepatitis autoimmune/etiology	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
hepatitis autoimmune/etiology	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnosis	neoplasms/drug therapy	4.86148063361114e-07	3.07142551289074e-06	0.129032258064516	0.830190299122522	1	0
hepatitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
hepatitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
host microbial interactions/drug effects	metabolome/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
host microbial interactions/drug effects	neoplasms/complications	5.79199854744417e-09	4.18603531383465e-08	0.032258064516129	0.830190299122522	1	0
ht29 cells	IL17A	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
ht29 cells	interleukin-17/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	lymphocytes tumor-infiltrating/metabolism	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	micrornas/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ht29 cells	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
hypophysitis/chemically induced	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
hypophysitis/chemically induced	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hypophysitis/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hypophysitis/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
hypophysitis/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
hypophysitis/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
IL15	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL15	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL15	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL15	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL15	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL15	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL15	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL17A	interleukin-17/genetics	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	lymphocytes tumor-infiltrating/metabolism	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	micrornas/genetics	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	MIR15B	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	NRF1	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	t-lymphocytes cytotoxic/immunology	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17A	tumor microenvironment/drug effects	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17C	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL17C	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL17C	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL17C	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL17C	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL17C	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL21	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL21	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL21	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL21	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL21	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL22	IL4	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL22	immune checkpoint inhibitors/pharmacology	0.0045271389450379	0.0084684128501298	0.0846189808321645	0.830190299122522	1	0
IL22	immune system diseases/drug therapy	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL22	LIF	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
IL22	tryptophan/pharmacology	1.42881040332554e-10	1.49789574150832e-09	0.021505376344086	0.830190299122522	1	0
IL4	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL4	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL4	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
IL6	immune system diseases/drug therapy	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
IL6	LIF	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
immune checkpoint inhibitors	immunologic factors	8.11341549500355e-10	7.74320237197327e-09	0.101683029453015	0.584635003932401	2	0
immune checkpoint inhibitors	lung neoplasms	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
immune checkpoint inhibitors	neoplasms	0.0025310276064748	0.0050567546315748	0.387959866220736	0.584635003932401	2	0
immune checkpoint inhibitors	neoplasms/therapy	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
immune checkpoint inhibitors	prednisolone/therapeutic use	0.0021298880586121	0.0043003454135787	0.32258064516129	0.830190299122522	1	0
immune checkpoint inhibitors	TNF	0.0006526577599305	0.0015167734542599	0.0312870859855432	0.347909608055624	3	0
immune checkpoint inhibitors	ulcer/chemically induced	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
immune checkpoint inhibitors/administration & dosage	infliximab/administration & dosage	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/administration & dosage	neoplasms/diagnosis	0.0017670866860923	0.0037694605453253	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/administration & dosage	urothelium/drug effects	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/adverse effects	neoplasms/drug therapy	7.30735188636533e-05	0.0002635619546159	0.0079594183628137	5.36975220686589e-05	11	0
immune checkpoint inhibitors/adverse effects	nivolumab/adverse effects	0.0016934163344379	0.0036716345069405	0.149573662209081	0.0008903144156418	9	0
immune checkpoint inhibitors/pharmacology	inflammatory bowel diseases	9.10500023044714e-05	0.0002777578837603	0.0846189808321645	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	mesalamine/pharmacology	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	programmed cell death 1 receptor/metabolism	2.36599509539914e-07	1.53548253129985e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	protective agents/pharmacology	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	skin neoplasms/complications	6.36879438076221e-12	9.068402745145e-11	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	trinitrobenzenesulfonic acid/adverse effects	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	tryptophan/pharmacology	8.48877190762209e-10	7.74320237197327e-09	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/therapeutic use	lymphocytes tumor-infiltrating/immunology	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
immune checkpoint inhibitors/therapeutic use	MTOR	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
immune checkpoint inhibitors/therapeutic use	phosphatidylinositol 3-kinases/metabolism	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
immune checkpoint inhibitors/therapeutic use	sirolimus/therapeutic use	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
immune system diseases/drug therapy	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
immunocompromised host	immunosuppressive agents/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
immunocompromised host	melanoma/immunology	0	0	0.010752688172043	0.830190299122522	1	0
immunocompromised host	myasthenia gravis/diagnosis	0	0	0.010752688172043	0.830190299122522	1	0
immunocompromised host	prednisone/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
immunocompromised host	skin neoplasms/immunology	0	0	0.010752688172043	0.830190299122522	1	0
immunologic memory/drug effects	interferon-gamma/metabolism	2.57265308056809e-07	1.66393968736404e-06	0.010752688172043	0.830190299122522	1	0
immunologic memory/drug effects	phenotype	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
immunologic memory/drug effects	piperidines/therapeutic use	3.67543332718823e-05	0.0001340865542691	0.021505376344086	0.830190299122522	1	0
immunologic memory/drug effects	pyrimidines/therapeutic use	3.67543332718823e-05	0.0001340865542691	0.021505376344086	0.830190299122522	1	0
immunosuppressive agents/pharmacology	infliximab/adverse effects	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
immunosuppressive agents/pharmacology	intestinal mucosa/diagnostic imaging	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
immunosuppressive agents/pharmacology	melanoma/drug therapy	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
immunosuppressive agents/pharmacology	mucositis/chemically induced	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
immunosuppressive agents/pharmacology	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
immunosuppressive agents/therapeutic use	melanoma/immunology	0	0	0.010752688172043	0.830190299122522	1	0
immunosuppressive agents/therapeutic use	myasthenia gravis/diagnosis	0	0	0.010752688172043	0.830190299122522	1	0
immunosuppressive agents/therapeutic use	prednisone/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
immunosuppressive agents/therapeutic use	skin neoplasms/immunology	0	0	0.010752688172043	0.830190299122522	1	0
inflammation/drug therapy	melanoma/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	multigene family	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	myeloid cells/cytology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors antigen t-cell/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors cxcr3/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors cxcr6/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	t-lymphocytes regulatory/cytology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammatory bowel diseases	neoplasms	2.36599509539914e-07	1.53548253129985e-06	0.0846189808321645	0.830190299122522	1	0
inflammatory bowel diseases	programmed cell death 1 receptor/metabolism	1.95732319241415e-13	3.011752138005e-12	0.021505376344086	0.830190299122522	1	0
inflammatory bowel diseases	recurrence	0	0	0.021505376344086	0.830190299122522	1	0
inflammatory bowel diseases/complications	neoplasms/complications	3.03292073455808e-07	1.95500431133e-06	0.0638148667601683	0.830190299122522	1	0
inflammatory bowel diseases/drug therapy	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.0946781129109319	0.830190299122522	1	0
inflammatory bowel diseases/drug therapy	proton pump inhibitors/adverse effects	1.25266463868456e-12	1.86725322703918e-11	0.032258064516129	0.830190299122522	1	0
infliximab/administration & dosage	melanoma/complications	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
infliximab/administration & dosage	urothelium/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
infliximab/adverse effects	intestinal mucosa/diagnostic imaging	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
infliximab/adverse effects	LTF	8.48877190762209e-10	7.74320237197327e-09	0.043010752688172	0.830190299122522	1	0
infliximab/adverse effects	melanoma/drug therapy	2.48187697959867e-06	1.42204843155383e-05	0.0134138885892041	0.584635003932401	2	0
infliximab/adverse effects	mucositis/chemically induced	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
infliximab/adverse effects	neoplasms	0.0003058560984983	0.0007520276236272	0.163750819851802	0.830190299122522	1	0
infliximab/adverse effects	skin neoplasms/drug therapy	0.0015703678212359	0.0034087164993381	0.0846189808321645	0.830190299122522	1	0
infliximab/adverse effects	steroids/adverse effects	6.36879438076221e-12	9.068402745145e-11	0.043010752688172	0.830190299122522	1	0
interferon-gamma/metabolism	phenotype	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
interferon-gamma/metabolism	piperidines/therapeutic use	3.67543332718823e-05	0.0001340865542691	0.021505376344086	0.830190299122522	1	0
interferon-gamma/metabolism	pyrimidines/therapeutic use	3.67543332718823e-05	0.0001340865542691	0.021505376344086	0.830190299122522	1	0
interleukin-12/antagonists & inhibitors	interleukin-23/antagonists & inhibitors	0	0	0.010752688172043	0.830190299122522	1	0
interleukin-12/antagonists & inhibitors	ustekinumab/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	lymphocytes tumor-infiltrating/metabolism	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	micrornas/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-17/genetics	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
interleukin-23/antagonists & inhibitors	ustekinumab/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
intestinal mucosa/diagnostic imaging	melanoma/drug therapy	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
intestinal mucosa/diagnostic imaging	mucositis/chemically induced	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
intestinal mucosa/diagnostic imaging	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
intestinal mucosa/immunology	neoplasms/drug therapy	1.4296142507475e-05	5.4994032065045e-05	0.129032258064516	0.830190299122522	1	0
ipilimumab/adverse effects	nivolumab/adverse effects	0	0	2.70981274267652e-06	0.010308700389748	7	0
ipilimumab/adverse effects	protein kinase inhibitors/therapeutic use	8.84097061502054e-05	0.0002777578837603	0.0967741935483871	0.830190299122522	1	0
ipilimumab/therapeutic use	myasthenia gravis/chemically induced	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
ipilimumab/therapeutic use	myocarditis/chemically induced	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
ipilimumab/therapeutic use	nephritis/chemically induced	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
ipilimumab/therapeutic use	pneumonia/chemically induced	2.19354342352318e-05	8.23874183480754e-05	0.0020883744586409	0.584635003932401	2	0
ipilimumab/therapeutic use	proton pump inhibitors/adverse effects	1.4077731091966e-08	9.94826330498929e-08	0.032258064516129	0.830190299122522	1	0
ipilimumab/therapeutic use	pruritus/chemically induced	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
leukocyte l1 antigen complex/analysis	neoplasms/drug therapy	0.0004436759846442	0.0010715617451913	0.129032258064516	0.830190299122522	1	0
ligands	pneumonia	0	0	0.010752688172043	0.830190299122522	1	0
LTF	neoplasms	7.7715611723761e-16	1.66608300189816e-14	0.043010752688172	0.830190299122522	1	0
lung neoplasms	steroids/therapeutic use	0	0	0.021505376344086	0.830190299122522	1	0
lung neoplasms/drug therapy	nivolumab/adverse effects	0.0036027646835737	0.0067591691408641	0.242636746143057	0.830190299122522	1	0
lung neoplasms/drug therapy	prednisolone/therapeutic use	0	0	0.021505376344086	0.830190299122522	1	0
lymphocytes tumor-infiltrating/immunology	MTOR	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/immunology	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/immunology	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/metabolism	micrornas/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/metabolism	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
