kw1	kw2	iteration	R1C1	pg	inv_edge_weight	edge_weight	crit_p
IL6	IL21	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	IL4	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	immune system diseases/drug therapy	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	LIF	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
CD274	CTLA4	0	7	0.0020080863838891	0.010308700389748	0.0003490778454898	0.0040587169708268
CD274	PDCD1	0	13	0.0005382898811121	2.38197855033722e-06	1.55572732193422e-07	0.0012774341954751
b7-h1 antigen/metabolism	colitis/diagnosis	0	1	1.56541446472147e-14	0.830190299122522	0.021505376344086	3.1774582964772e-13
b7-h1 antigen/metabolism	gastrointestinal tract/metabolism	0	1	0.0	0.830190299122522	0.010752688172043	0.0
b7-h1 antigen/metabolism	inflammatory bowel diseases	0	1	1.95732319241415e-13	0.830190299122522	0.021505376344086	3.0117521380050002e-12
b7-h1 antigen/metabolism	programmed cell death 1 receptor/metabolism	0	1	0.0	0.830190299122522	0.010752688172043	0.0
colitis/diagnosis	disease susceptibility	0	1	0.0	0.830190299122522	0.021505376344086	0.0
colitis/diagnosis	gastrointestinal tract/metabolism	0	1	1.56541446472147e-14	0.830190299122522	0.021505376344086	3.1774582964772e-13
colitis/diagnosis	inflammatory bowel diseases	0	1	5.063311991904131e-09	0.830190299122522	0.0427769985974754	3.71569203098195e-08
colitis/diagnosis	postoperative complications	0	1	0.0	0.830190299122522	0.021505376344086	0.0
colitis/diagnosis	programmed cell death 1 receptor/metabolism	0	1	1.56541446472147e-14	0.830190299122522	0.021505376344086	3.1774582964772e-13
gastrointestinal tract/metabolism	inflammatory bowel diseases	0	1	1.95732319241415e-13	0.830190299122522	0.021505376344086	3.0117521380050002e-12
gastrointestinal tract/metabolism	programmed cell death 1 receptor/metabolism	0	1	0.0	0.830190299122522	0.010752688172043	0.0
inflammatory bowel diseases	colitis	0	1	5.56643996285633e-06	0.830190299122522	0.0846189808321645	3.17037834302384e-05
inflammatory bowel diseases	diarrhea	0	1	1.95732319241415e-13	0.830190299122522	0.0427769985974754	3.0117521380050002e-12
inflammatory bowel diseases	neoplasms	0	1	2.36599509539914e-07	0.830190299122522	0.0846189808321645	1.53548253129985e-06
inflammatory bowel diseases	programmed cell death 1 receptor/metabolism	0	1	1.95732319241415e-13	0.830190299122522	0.021505376344086	3.0117521380050002e-12
inflammatory bowel diseases	recurrence	0	1	0.0	0.830190299122522	0.021505376344086	0.0
biomarkers/analysis	colitis/drug therapy	0	1	2.25073886195304e-08	0.830190299122522	0.032258064516129	1.50681043810751e-07
biomarkers/analysis	feces/chemistry	0	1	0.0	0.830190299122522	0.010752688172043	0.0
biomarkers/analysis	leukocyte l1 antigen complex/analysis	0	1	0.0	0.830190299122522	0.010752688172043	0.0
biomarkers/analysis	recurrence	1	1	0.0016585720850001	0.8192464059779487	0.0423244108899565	0.0032722311928437
biomarkers/analysis	antineoplastic agents/adverse effects	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	intestinal mucosa/chemistry	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	leukemia lymphocytic chronic b-cell/drug therapy	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	class i phosphatidylinositol 3-kinases/antagonists & inhibitors	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	purines/adverse effects	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	colon/chemistry	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	lymphocytosis/chemically induced	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	protein kinase inhibitors/adverse effects	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	apoptosis/drug effects	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	quinazolinones/adverse effects	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	lymphoma non-hodgkin/drug therapy	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
biomarkers/analysis	PIK3CD	1	1	0.0002818746185764	0.8192464059779487	0.0212765957446808	0.0006571705393096
colitis/drug therapy	cd8-positive t-lymphocytes/cytology	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	chemokines/metabolism	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	ctla-4 antigen/immunology	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	diarrhea/therapy	0	1	1.88737914186277e-15	0.830190299122522	0.032258064516129	3.9572740688727e-14
colitis/drug therapy	feces/chemistry	0	1	2.25073886195304e-08	0.830190299122522	0.032258064516129	1.50681043810751e-07
colitis/drug therapy	gene expression regulation/genetics	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	leukocyte l1 antigen complex/analysis	0	1	2.25073886195304e-08	0.830190299122522	0.032258064516129	1.50681043810751e-07
colitis/drug therapy	melanoma/genetics	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	multigene family	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	myeloid cells/cytology	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	neoplasms/therapy	0	1	1.88737914186277e-15	0.830190299122522	0.032258064516129	3.9572740688727e-14
colitis/drug therapy	receptors antigen t-cell/genetics	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	receptors cxcr3/genetics	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	receptors cxcr6/genetics	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
colitis/drug therapy	t-lymphocytes regulatory/cytology	0	1	0.0004982368131516	0.830190299122522	0.032258064516129	0.0011838553418347
feces/chemistry	leukocyte l1 antigen complex/analysis	0	1	0.0	0.830190299122522	0.010752688172043	0.0
BTLA	CD28	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	CSF2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	gastrointestinal neoplasms/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	HAVCR2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	IL15	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
BTLA	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	CSF2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	gastrointestinal neoplasms/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	HAVCR2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	IL15	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CD28	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	gastrointestinal neoplasms/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	HAVCR2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	IL15	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
CSF2	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	HAVCR2	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	IL15	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gastrointestinal neoplasms/drug therapy	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	IL15	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
HAVCR2	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL15	IL17C	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL15	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL15	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL15	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL15	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL17C	IL21	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL17C	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL17C	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL17C	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL21	IL4	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL21	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL21	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL4	immune system diseases/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
IL4	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
immune system diseases/drug therapy	LIF	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
carcinoma non-small-cell lung	cd8-positive t-lymphocytes	0	1	0.0	0.830190299122522	0.010752688172043	0.0
carcinoma non-small-cell lung	immune checkpoint inhibitors	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
cd8-positive t-lymphocytes	immune checkpoint inhibitors	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	colitis	0	3	6.68308462309364e-05	0.347909608055624	0.0969899665551839	0.000242420636138
immune checkpoint inhibitors	colitis microscopic/chemically induced	0	2	8.11341549500355e-10	0.584635003932401	0.101683029453015	7.74320237197327e-09
immune checkpoint inhibitors	colitis ulcerative	0	1	3.02429414844596e-10	0.830190299122522	0.32258064516129	3.1191098568837304e-09
immune checkpoint inhibitors	colitis/chemically induced	0	21	3.34409855997642e-05	8.37008936595782e-13	0.814358314952549	0.0001229391146904
immune checkpoint inhibitors	colitis/therapy	0	1	9.99540715695968e-06	0.830190299122522	0.32258064516129	4.04909487377475e-05
immune checkpoint inhibitors	crohn disease/drug therapy	0	1	9.99540715695968e-06	0.830190299122522	0.32258064516129	4.04909487377475e-05
immune checkpoint inhibitors	cytomegalovirus infections/complications	0	1	9.99540715695968e-06	0.830190299122522	0.32258064516129	4.04909487377475e-05
immune checkpoint inhibitors	diarrhea	0	2	5.90933778177316e-06	0.584635003932401	0.101683029453015	3.35565966893547e-05
immune checkpoint inhibitors	diarrhea/therapy	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	esophagitis	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	immunologic factors	0	2	8.11341549500355e-10	0.584635003932401	0.101683029453015	7.74320237197327e-09
immune checkpoint inhibitors	lung neoplasms	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	neoplasms	0	2	0.0025310276064748	0.584635003932401	0.387959866220736	0.0050567546315748
immune checkpoint inhibitors	neoplasms/therapy	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	prednisolone/therapeutic use	0	1	0.0021298880586121	0.830190299122522	0.32258064516129	0.0043003454135787
immune checkpoint inhibitors	ulcer/chemically induced	0	1	0.0003476938855124	0.830190299122522	0.32258064516129	0.0008472540658465
immune checkpoint inhibitors	LTF	1	1	0.004953734053108	0.8192464059779487	0.3191489361702128	0.0088335817030947
carcinoma non-small-cell lung/drug therapy	nivolumab/adverse effects	1	1	0.0045533020759077	0.8192464059779487	0.240219629375429	0.0081551678971482
inflammatory bowel diseases/drug therapy	CD4	0	1	0.0002334339983105	0.830190299122522	0.0638148667601683	0.0005814517869145
inflammatory bowel diseases/drug therapy	CD68	0	1	0.0002334339983105	0.830190299122522	0.0638148667601683	0.0005814517869145
inflammatory bowel diseases/drug therapy	colitis	0	1	0.0002334339983105	0.830190299122522	0.124855509147234	0.0005814517869145
inflammatory bowel diseases/drug therapy	CTLA4	0	2	0.0045640144008352	0.584635003932401	0.042892591279688	0.0085206844195631
inflammatory bowel diseases/drug therapy	proton pump inhibitors/adverse effects	0	1	1.2526646386845599e-12	0.830190299122522	0.032258064516129	1.8672532270391797e-11
CTLA4	colitis	0	2	0.0045640144008352	0.584635003932401	0.0795123530046391	0.0085206844195631
CTLA4	PDCD1	0	11	0.001293939617514	5.36975220686589e-05	7.40082614672845e-07	0.0028224172203267
PDCD1	inflammatory bowel diseases/complications	1	2	0.0053956230889646	0.5658111483402343	0.0686341798215511	0.0094643775593189
CD4	CD68	0	2	1.88182802673964e-13	0.584635003932401	0.0002337540906965	2.9921065625160297e-12
CD4	cd8-positive t-lymphocytes/drug effects	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
CD4	CD8A	0	2	0.0002095106790775	0.584635003932401	0.0023375409069658	0.0005814517869145
CD4	colitis ulcerative/immunology	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
CD4	crohn disease/immunology	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD4	graft vs host disease/immunology	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD4	macrophages/drug effects	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD4	phenotype	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
CD68	cd8-positive t-lymphocytes/drug effects	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
CD68	CD8A	0	2	0.0002095106790775	0.584635003932401	0.0023375409069658	0.0005814517869145
CD68	colitis ulcerative/immunology	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
CD68	crohn disease/immunology	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD68	graft vs host disease/immunology	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD68	macrophages/drug effects	0	1	6.08395890666635e-07	0.830190299122522	0.021505376344086	3.69687694073866e-06
CD68	phenotype	0	1	0.0012219719371479	0.830190299122522	0.0427769985974754	0.0026891839170452
cd8-positive t-lymphocytes/drug effects	CD8A	0	2	0.0013552885133465	0.584635003932401	0.0023375409069658	0.0029452055620332
cd8-positive t-lymphocytes/drug effects	colitis ulcerative/immunology	0	2	1.40216387389813e-08	0.584635003932401	0.0002337540906965	9.94826330498929e-08
cd8-positive t-lymphocytes/drug effects	crohn disease/immunology	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
cd8-positive t-lymphocytes/drug effects	graft vs host disease/immunology	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
cd8-positive t-lymphocytes/drug effects	immunologic memory/drug effects	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
cd8-positive t-lymphocytes/drug effects	interferon-gamma/metabolism	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
cd8-positive t-lymphocytes/drug effects	macrophages/drug effects	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
cd8-positive t-lymphocytes/drug effects	phenotype	0	2	1.40216387389813e-08	0.584635003932401	0.0002337540906965	9.94826330498929e-08
cd8-positive t-lymphocytes/drug effects	piperidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
cd8-positive t-lymphocytes/drug effects	pyrimidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
CD8A	colitis ulcerative/immunology	0	2	0.0013552885133465	0.584635003932401	0.0023375409069658	0.0029452055620332
CD8A	phenotype	0	2	0.0013552885133465	0.584635003932401	0.0023375409069658	0.0029452055620332
colitis ulcerative/immunology	crohn disease/immunology	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
colitis ulcerative/immunology	graft vs host disease/immunology	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
colitis ulcerative/immunology	immunologic memory/drug effects	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
colitis ulcerative/immunology	interferon-gamma/metabolism	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
colitis ulcerative/immunology	macrophages/drug effects	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
colitis ulcerative/immunology	phenotype	0	2	1.40216387389813e-08	0.584635003932401	0.0002337540906965	9.94826330498929e-08
colitis ulcerative/immunology	piperidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
colitis ulcerative/immunology	pyrimidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
crohn disease/immunology	graft vs host disease/immunology	0	1	1.69131375571396e-11	0.830190299122522	0.010752688172043	1.90948322242736e-10
crohn disease/immunology	macrophages/drug effects	0	1	1.69131375571396e-11	0.830190299122522	0.010752688172043	1.90948322242736e-10
crohn disease/immunology	phenotype	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
graft vs host disease/immunology	macrophages/drug effects	0	1	1.69131375571396e-11	0.830190299122522	0.010752688172043	1.90948322242736e-10
graft vs host disease/immunology	phenotype	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
macrophages/drug effects	phenotype	0	1	1.09558519411079e-05	0.830190299122522	0.021505376344086	4.30118631762015e-05
phenotype	immunologic memory/drug effects	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
phenotype	interferon-gamma/metabolism	0	1	0.000124270133592	0.830190299122522	0.021505376344086	0.0003619960532727
phenotype	piperidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
phenotype	pyrimidines/therapeutic use	0	1	0.0022342109308476	0.830190299122522	0.0427769985974754	0.0044825178297132
cd8-positive t-lymphocytes/cytology	chemokines/metabolism	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	ctla-4 antigen/immunology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	gene expression regulation/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	melanoma/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	multigene family	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
cd8-positive t-lymphocytes/cytology	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	ctla-4 antigen/immunology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	gene expression regulation/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	melanoma/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	multigene family	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
chemokines/metabolism	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	gene expression regulation/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	melanoma/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	multigene family	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ctla-4 antigen/immunology	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	melanoma/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	multigene family	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation/genetics	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	multigene family	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
melanoma/genetics	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
multigene family	myeloid cells/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
multigene family	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
multigene family	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
multigene family	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
multigene family	t-lymphocytes regulatory/cytology	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid cells/cytology	receptors antigen t-cell/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid cells/cytology	receptors cxcr3/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid cells/cytology	receptors cxcr6/genetics	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
